duration,packet_count,byte_count,port,protocol,attack_type
3.35,59,50209,80,2,0
2.01,93,35433,443,2,0
0.25,121,74052,80,1,0
0.43,31,29357,443,2,0
41.19,1126,131742,22,1,2
0.63,123,146739,443,1,0
4.81,106,102926,443,1,0
1.15,45,21420,443,1,0
8.19,5817,354837,80,1,1
1.78,3372,215808,42506,1,3
1.27,36,3600,443,2,0
3.72,98,56252,443,2,0
34.51,1198,300698,22,1,2
0.49,125,116000,80,1,0
0.97,44,65956,80,2,0
0.71,128,45952,443,2,0
3.0,38,38152,443,2,0
1.65,3457,221248,65494,1,3
0.44,4777,305728,64334,1,3
18.16,7526,526820,80,1,1
4.68,68,25976,443,1,0
16.66,1072,217616,22,1,2
1.09,81,63261,443,2,0
0.56,125,37000,443,1,0
42.02,1601,163302,22,1,2
4.13,14,19558,443,2,0
3.95,130,165880,80,1,0
4.89,18,3492,443,1,0
38.81,1395,166005,22,1,2
4.84,10,8710,443,2,0
3.45,45,6300,443,2,0
4.24,115,14950,443,2,0
19.04,12842,552206,80,1,1
11.85,17715,1629780,80,1,1
4.34,84,63168,80,1,0
4.09,20,1420,443,1,0
1.15,33,33099,80,2,0
1.85,4505,288320,3999,1,3
1.67,105,11655,80,1,0
1.07,4632,296448,16463,1,3
0.57,88,67584,80,1,0
8.42,10070,704900,80,1,1
10.3,16748,720164,80,1,1
0.93,130,88920,443,1,0
0.8,1584,101376,48222,1,3
2.19,17,7820,80,1,0
1.88,20,18100,80,1,0
2.61,127,96901,80,1,0
9.87,15573,1152402,80,1,1
0.39,125,84875,443,2,0
1.0,20,4720,80,1,0
3.49,122,86620,80,2,0
4.7,53,47859,80,2,0
3.39,120,79320,80,2,0
4.71,39,10335,80,1,0
14.73,6217,397888,80,1,1
1.98,91,68068,80,2,0
4.85,111,42402,80,1,0
1.26,115,133515,80,1,0
3.05,76,48868,443,1,0
13.76,19588,1704156,80,1,1
1.06,4445,284480,9991,1,3
4.82,81,66015,80,1,0
8.36,13550,799450,80,1,1
55.0,1727,419661,22,1,2
56.82,1571,345620,22,1,2
2.98,106,62434,80,1,0
0.44,2861,183104,30745,1,3
1.12,118,122012,80,1,0
2.93,19,20672,443,2,0
1.08,18,24318,80,1,0
2.91,32,21120,443,2,0
4.73,105,150255,80,2,0
4.62,90,95850,443,2,0
4.94,17,12597,443,2,0
24.46,813,178047,22,1,2
59.75,1705,240405,22,1,2
4.24,101,92213,443,1,0
58.82,1712,249952,22,1,2
35.06,1301,281016,22,1,2
19.87,8686,825170,80,1,1
1.71,86,103114,443,2,0
0.51,144,129456,80,2,0
0.31,2686,171904,16366,1,3
0.61,58,24940,80,2,0
1.6,59,5487,443,2,0
0.8,87,71688,443,2,0
0.24,123,100491,80,2,0
1.16,102,115056,80,1,0
3.7,112,75936,80,1,0
0.69,75,74250,80,2,0
33.53,1827,458577,22,1,2
26.74,673,177672,22,1,2
4.21,54,59670,80,2,0
0.65,1662,106368,29761,1,3
4.36,102,101694,443,1,0
2.47,72,43416,443,2,0
15.98,6131,331074,80,1,1
50.77,1661,247489,22,1,2
0.33,4555,291520,3507,1,3
2.92,147,102018,80,2,0
12.03,1984,267840,22,1,2
3.77,13,16614,80,1,0
17.13,14111,578551,80,1,1
12.14,6431,514480,80,1,1
2.08,113,44409,443,1,0
1.29,63,77364,80,2,0
44.39,1121,152456,22,1,2
3.93,145,97730,443,2,0
3.8,16,16240,80,1,0
6.55,8153,521792,80,1,1
3.56,38,8626,443,1,0
48.7,1551,282282,22,1,2
4.85,11,15972,80,1,0
4.16,121,89419,80,1,0
17.85,1379,228914,22,1,2
0.38,42,40026,443,2,0
4.57,21,2289,80,1,0
18.86,17785,1191595,80,1,1
0.11,33,8250,80,2,0
3.31,94,39762,443,2,0
1.74,140,46340,443,1,0
14.44,954,101124,22,1,2
15.73,1562,285846,22,1,2
9.04,14720,1045120,80,1,1
3.59,65,33215,443,2,0
32.52,507,112047,22,1,2
1.19,110,111760,80,1,0
4.72,52,77480,80,2,0
2.81,29,32219,80,1,0
46.39,782,81328,22,1,2
18.06,7477,433666,80,1,1
4.4,58,85318,443,2,0
2.25,130,87620,80,1,0
40.52,1489,373739,22,1,2
4.34,27,22815,443,2,0
1.84,3848,246272,22098,1,3
0.39,150,42300,443,2,0
4.61,84,49476,80,2,0
4.03,76,26068,80,1,0
1.68,75,77925,443,2,0
1.96,1122,71808,64517,1,3
1.64,39,12324,443,2,0
9.08,6784,515584,80,1,1
4.72,123,96678,443,2,0
2.88,114,41040,80,2,0
0.25,121,16456,443,1,0
1.39,130,45500,443,1,0
0.84,4831,309184,19282,1,3
1.87,115,31625,443,1,0
1.93,57,41040,443,1,0
2.08,19,20615,443,2,0
0.19,94,17578,443,1,0
2.7,99,93456,443,2,0
26.51,1201,214979,22,1,2
3.4,43,37367,443,1,0
0.99,116,40600,443,2,0
2.39,35,38570,443,1,0
0.79,3386,216704,15391,1,3
2.94,111,136530,80,1,0
2.47,104,148096,80,1,0
2.12,114,91998,443,1,0
2.83,119,25704,443,1,0
3.85,22,21384,443,2,0
1.93,65,38220,443,2,0
5.09,14118,818844,80,1,1
1.09,25,32225,443,2,0
47.71,1389,352806,22,1,2
0.49,87,93177,80,2,0
1.74,89,25721,80,1,0
4.36,86,80496,443,1,0
4.11,109,119246,443,1,0
17.3,11113,977944,80,1,1
3.72,50,46150,80,1,0
3.69,29,36047,80,2,0
1.38,22,24860,443,2,0
1.11,4121,263744,5111,1,3
0.51,146,187026,80,2,0
1.19,4871,311744,44074,1,3
1.39,142,200646,80,1,0
3.5,47,7003,443,1,0
2.38,43,5461,80,2,0
0.49,118,95698,80,1,0
2.43,20,27000,80,1,0
3.73,56,29064,80,1,0
0.79,3325,212800,32715,1,3
19.04,626,120818,22,1,2
16.32,10782,431280,80,1,1
3.3,118,174876,80,1,0
4.97,48,61392,443,1,0
4.37,116,92800,443,1,0
16.58,9127,447223,80,1,1
1.61,1408,90112,41891,1,3
4.36,102,92310,80,1,0
4.45,109,96574,443,1,0
4.26,140,80080,443,2,0
1.77,52,51272,80,2,0
4.76,61,61854,80,2,0
3.2,113,107915,80,1,0
15.34,13899,861738,80,1,1
2.98,53,75313,443,1,0
0.37,18,17046,80,1,0
1.72,1674,107136,59413,1,3
2.48,73,11169,443,2,0
4.73,13,13897,443,2,0
0.8,60,15660,80,2,0
1.55,132,157740,443,2,0
4.26,20,26540,443,2,0
50.94,1738,291984,22,1,2
4.42,56,52976,443,2,0
2.92,96,81696,443,1,0
2.01,68,39168,443,2,0
1.7,136,24480,443,1,0
46.96,1842,274458,22,1,2
50.72,1322,232672,22,1,2
0.44,31,29915,443,2,0
17.82,11479,711698,80,1,1
4.19,128,46464,80,2,0
0.4,1352,86528,13009,1,3
0.38,69,8487,80,1,0
1.1,1214,77696,19354,1,3
10.26,19211,1056605,80,1,1
3.13,35,38885,443,1,0
0.45,43,28681,443,1,0
0.49,3296,210944,52536,1,3
24.52,1831,217889,22,1,2
2.21,33,43989,443,1,0
13.65,15984,1278720,80,1,1
4.75,108,26460,443,2,0
1.78,107,116309,443,1,0
2.4,82,73390,80,2,0
2.71,109,114995,80,1,0
35.98,790,203820,22,1,2
4.17,119,57834,80,2,0
38.44,1435,330050,22,1,2
0.41,14,10710,80,1,0
1.9,12,3168,80,1,0
4.09,106,18232,80,1,0
0.76,21,26334,443,2,0
4.72,59,62599,80,2,0
2.74,81,106677,80,2,0
0.46,73,36427,443,1,0
1.79,45,11925,443,2,0
2.75,70,35280,443,2,0
4.47,90,107010,443,1,0
17.36,807,126699,22,1,2
0.95,1093,69952,58632,1,3
4.87,79,23226,443,2,0
3.97,46,35006,80,1,0
3.88,45,24975,443,2,0
0.49,1660,106240,51001,1,3
3.89,123,38007,443,2,0
4.82,142,190706,80,1,0
3.26,37,24346,80,2,0
3.44,29,33321,443,2,0
3.64,38,3344,80,1,0
18.46,6018,583746,80,1,1
4.82,17,20349,80,1,0
2.78,81,113886,80,1,0
4.14,70,96320,443,1,0
2.31,78,17238,443,2,0
0.74,1689,108096,24215,1,3
2.96,144,179856,80,1,0
45.23,1217,152125,22,1,2
3.34,40,58360,443,2,0
4.74,69,83145,443,2,0
1.38,3879,248256,57875,1,3
3.8,95,134710,80,2,0
54.68,1714,428500,22,1,2
0.17,98,112112,80,2,0
11.12,975,275925,22,1,2
0.77,16,13392,80,2,0
0.34,41,26650,80,2,0
15.15,16058,979538,80,1,1
0.19,4619,295616,53204,1,3
0.92,2677,171328,59547,1,3
55.35,1023,271095,22,1,2
57.34,1364,211420,22,1,2
3.22,69,34086,80,1,0
1.54,138,46782,80,2,0
0.26,93,16554,443,2,0
2.53,59,77349,80,2,0
0.34,35,7595,80,1,0
0.37,10,5660,443,1,0
0.27,96,12288,443,2,0
2.02,25,3550,443,2,0
4.59,124,76756,443,2,0
2.85,86,21414,80,2,0
4.73,136,17952,443,1,0
16.86,19654,786160,80,1,1
5.58,8307,606411,80,1,1
0.84,97,17169,443,1,0
0.82,51,25296,80,2,0
4.9,24,13152,443,1,0
2.16,15,10935,443,2,0
1.05,50,25950,80,1,0
4.7,128,90112,80,2,0
4.79,145,25085,443,1,0
2.39,44,61820,443,1,0
0.64,2581,165184,38870,1,3
1.71,3934,251776,57469,1,3
4.63,119,38437,443,2,0
3.79,96,89568,80,2,0
2.96,48,62016,443,1,0
0.62,93,37200,80,2,0
1.78,1507,96448,20234,1,3
1.19,117,55107,443,2,0
18.16,10944,459648,80,1,1
1.69,89,19580,80,1,0
1.38,1936,123904,37549,1,3
3.68,57,33915,80,2,0
15.27,11383,785427,80,1,1
3.85,44,36960,443,1,0
4.65,87,117711,443,1,0
0.26,96,52704,443,1,0
2.88,105,40740,80,2,0
1.45,3344,214016,24419,1,3
1.24,2521,161344,33956,1,3
30.56,1978,458896,22,1,2
4.24,48,40704,80,2,0
53.37,1282,334602,22,1,2
2.58,85,10880,443,1,0
2.65,39,10257,443,1,0
3.21,120,128760,80,1,0
0.15,11,12100,443,1,0
3.39,28,27244,443,1,0
4.94,31,28861,443,2,0
3.66,135,99495,80,2,0
23.8,1543,195961,22,1,2
1.7,128,100224,80,1,0
1.19,120,29760,443,2,0
2.86,10,4350,443,2,0
2.9,25,4025,80,1,0
2.15,60,65220,443,1,0
0.3,43,14362,80,2,0
3.55,118,160244,443,2,0
3.09,119,99127,80,1,0
2.53,143,135564,443,1,0
24.49,1832,320600,22,1,2
3.88,14,13608,443,2,0
1.63,47,35156,443,2,0
46.34,1027,103727,22,1,2
4.87,134,139628,443,1,0
2.96,78,61698,443,2,0
18.1,1685,264545,22,1,2
1.56,44,10428,443,2,0
1.48,26,9828,443,2,0
1.08,99,111969,80,2,0
3.14,129,140868,80,1,0
2.95,40,25440,443,2,0
3.73,98,55566,80,1,0
2.66,53,75896,443,2,0
3.75,117,158067,443,1,0
0.48,43,25499,443,2,0
2.33,122,160552,80,2,0
0.42,116,28768,443,2,0
3.87,95,35150,443,2,0
3.66,69,84801,443,2,0
1.33,1819,116416,54114,1,3
2.8,149,179098,443,1,0
1.85,25,16350,443,1,0
0.55,69,70656,80,2,0
0.51,58,70296,80,1,0
1.84,2560,163840,8456,1,3
1.74,92,19228,80,2,0
1.49,3489,223296,16108,1,3
4.28,19,11875,80,2,0
13.59,18495,906255,80,1,1
0.59,133,159733,443,2,0
31.36,1809,515565,22,1,2
3.31,51,61047,443,1,0
4.85,102,22848,443,2,0
4.01,57,55860,443,1,0
2.02,110,116050,443,2,0
0.67,4756,304384,2143,1,3
0.57,132,123288,443,1,0
0.93,91,76349,443,1,0
13.77,17954,1077240,80,1,1
1.34,57,45315,443,1,0
1.87,1060,67840,15229,1,3
11.72,12780,575100,80,1,1
0.13,13,3198,443,1,0
59.45,746,135772,22,1,2
1.31,107,78003,443,2,0
0.1,99,139887,80,2,0
4.31,10,4980,80,1,0
0.11,65,96200,443,1,0
9.7,12687,596289,80,1,1
0.73,4362,279168,61329,1,3
4.09,86,91934,80,1,0
2.53,131,128249,80,2,0
0.45,3105,198720,49340,1,3
4.82,69,86733,80,2,0
1.51,110,25850,443,2,0
1.54,76,48488,80,2,0
1.81,1845,118080,37437,1,3
4.39,92,41308,80,1,0
12.54,16540,1008940,80,1,1
32.61,539,54439,22,1,2
2.07,149,53640,80,2,0
3.33,50,30900,80,1,0
12.78,1134,273294,22,1,2
4.44,108,148176,80,1,0
10.21,16445,888030,80,1,1
0.3,4372,279808,50458,1,3
2.02,90,65700,443,1,0
14.86,17046,732978,80,1,1
15.26,1518,233772,22,1,2
33.77,1374,199230,22,1,2
4.1,10,9650,443,2,0
4.55,142,46150,443,2,0
1.65,69,62859,80,1,0
0.44,123,18204,443,1,0
3.25,104,61152,80,1,0
7.75,8652,432600,80,1,1
3.03,117,112788,443,1,0
4.92,73,35259,80,1,0
3.87,91,130858,443,1,0
8.03,8417,387182,80,1,1
0.67,30,31260,80,1,0
1.06,83,52456,80,1,0
4.34,44,32032,443,2,0
7.23,5771,415512,80,1,1
2.38,51,42840,80,1,0
2.48,120,64200,443,1,0
1.83,3480,222720,18897,1,3
14.25,17083,768735,80,1,1
1.81,1087,69568,19911,1,3
4.76,27,8073,443,1,0
3.25,15,12840,80,2,0
36.02,1552,347648,22,1,2
2.05,97,78570,80,1,0
12.47,9527,447769,80,1,1
1.71,80,119760,80,1,0
3.53,88,14696,443,2,0
3.5,62,29016,443,2,0
0.12,122,140422,443,1,0
2.39,97,44523,443,1,0
4.78,65,37895,443,1,0
1.29,3423,219072,24798,1,3
4.08,62,40548,80,2,0
4.22,138,103224,80,2,0
25.52,604,64628,22,1,2
4.02,46,48760,443,1,0
3.32,27,24003,443,2,0
17.11,5022,487134,80,1,1
0.4,40,53080,443,1,0
5.5,12997,1026763,80,1,1
7.51,13631,1090480,80,1,1
0.62,4810,307840,46157,1,3
3.08,148,131868,443,1,0
1.5,79,37051,443,2,0
1.72,143,194623,80,2,0
0.23,97,119116,443,1,0
56.67,1080,119880,22,1,2
0.2,44,14872,80,2,0
2.4,42,49392,443,2,0
57.54,1607,456388,22,1,2
2.97,45,42075,443,1,0
